,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
01346.dpt,7.9800039251692,17.772582731529862,17.19711017360188,5.869664978196113,7.5087041738286295,19.405298558478755,3.9258326913417365,5.963048684976739,43.80155012580588,4.608882104678493,6.096745332809768,6.411915592922556,3.9626617753729,0.7236877311718779,3.1001304356743784,2.4035027331837746,0.6965957152699902,1.9497498513454081,0.18898010930185904,0.0795821213935175,2.448597899711417,0.6463537394280334,0.11866704112556603,1.4491936662157254,0.23277797213251739,0.05592857508881499,0.3098062653325597,0.11296614050986675,0.028956372171825784,0.014687761111635389,0.08713727140270766,0.11915845838548433,0.1663413816873478,0.06415515334687893,0.015701553287792658,0.0008976857704726671,0.005393623381101387,0.000620240738462452,0.0010207128249549724,0.004699995194886508,0.02786599330563788,0.000846274817329129,0.004688189276957022,0.0010509284690932708,0.017332228796916316,0.0022680954894497285,0.0003495041486270001
01347.dpt,8.536025522356843,19.387331632886397,12.065857533907993,7.493225815375636,7.168574160363081,25.91441047198831,3.3660137372032155,4.062556468356325,75.83478007029254,2.015020301543071,4.016704496518641,4.734894092391002,0.9319331675041216,0.6073896980819395,2.4424540170630094,1.4546197231121152,0.5681812119835656,1.0795142117236582,0.2564282516602302,0.09860593555936514,0.8799913672406787,0.26900134276737664,0.08255006139397914,0.7626480724836218,0.0709743261180854,0.05162464101068254,0.09230355633391307,0.07848665856586345,0.0051559595027548255,0.010179289878135989,0.0363095560685357,0.042789833089680984,0.08880255114972879,0.03264237744123244,0.005480891204905802,0.0005206619459350303,0.003519467259316844,0.00026234217296283724,0.0007892203928175912,0.0025642949274803373,0.012830225396185613,0.0016578326393901222,0.0018528303408500424,0.0009024853456767179,0.007221998173766786,0.0009225323694254106,9.91827883233265e-05
01348.dpt,9.024531533037878,19.953597990047037,30.926749269852717,6.918576595784547,4.728351708507424,23.121311560491314,4.277879826830926,2.9501445103622324,21.718749734531755,1.8400179535143524,9.914094674497601,7.383460247422039,0.8218947625976525,6.162921170336361,13.896255862134025,5.254743087062801,1.017471133338279,1.5812888623355352,0.1781479717271799,0.17122928532506054,0.35498963579023535,0.27164501036812294,0.06790223777070836,1.2895273371631646,0.03144027221882206,0.00271473819486745,0.15574112325111378,0.19339496519809063,0.08002682100798275,0.010086915313496814,0.028884364481140623,0.013377037313258344,0.021710425987613635,0.06329706417895076,0.028601175224479802,0.010566725233531749,0.019558081327274324,0.004568274305452591,0.001154229288923947,0.017790814608752203,0.005647618007213584,0.017419530781968118,0.014758905681504841,0.000999916661933109,0.012003008654705938,0.004511176236384862,0.011159498134313939
01349.dpt,7.913661177092676,17.141811647882562,19.83570425763085,5.83153315480687,5.024560733135228,24.751151720079722,3.1054568273765524,6.946432486672231,74.40292061688082,2.1362872076667485,5.893178085777189,2.4854873381243525,1.9791752511661524,1.0431911803685432,2.9247258586567835,2.932222319388473,1.0752410423396426,1.3353104066555683,0.2631022522385603,0.08701223527089519,2.3613554987911294,0.320588948775427,0.20667920795235606,0.47288085526793755,0.1668999788307649,0.21301179918039903,0.14768879495105314,0.021822342854267984,0.01613224937642832,0.005839534101960142,0.0611835409219893,0.05719178022522731,0.12387201056162489,0.033912009593418224,0.00805475715903925,0.0007462583061207395,0.006687371215299165,0.009121496056072154,0.0001882204023248013,0.002530631372675285,0.015694030720745933,0.0006683832979874627,2.3525192740625478e-05,0.003831355622876731,0.0008040480257470728,0.0007891254844173412,0.00046250210613951737
01350.dpt,7.527420819176458,18.168099298803366,22.10026332646437,6.278599191456667,3.860382653793539,29.28370292057771,4.889399117672376,2.22305495092231,62.090777176987686,5.197786117869752,22.5859474791364,2.059102700297247,1.3349901049891417,6.019409862479143,16.398551206310017,8.923567019780533,2.9396099881375766,1.5840260586413168,0.13792625854835494,0.11977856296987477,1.7096474342607446,0.14552385251596367,0.32089249602785797,0.4121635444653029,0.03477345193458681,0.1423705264170102,0.08124736542070699,0.03158344365145127,0.10252880407057674,0.0006726400254088993,0.01881737549561746,0.0015066135925231317,0.07397178315892239,0.022433378822328875,0.033226781109986,0.01855633422039349,0.004107910912525159,0.0018329925443613115,2.7895507036634903e-05,0.01906488123825123,0.006661053530636174,0.015909298884342227,0.0034111063002455477,0.0028978070273498746,4.346275567246316e-05,0.0008593045696656532,0.00817427971046547
01351.dpt,8.565129122545425,25.75287672266761,17.868178846817806,9.101195705991568,5.624700958779147,19.8965841130088,5.127418737924341,7.025093531571136,125.99128407195421,1.6062206501888268,3.5962796893521602,1.0974113314228051,0.7860342703398508,2.884800354506707,3.7726990870700368,2.367287854686351,1.4159353880673389,1.0111633866811656,0.21524244289091143,0.1059508647960552,1.9509894356958548,0.2760334974820988,0.22541232016625212,0.3027611829761101,0.10353792998520117,0.3415136429659734,0.10024075401563382,0.016668192316544372,0.003186744408589126,0.010702467275345184,0.04531436060432581,0.023392225955964685,0.1295281524703208,0.022033110124964006,0.00589509828999546,0.0001795084599908181,0.0061903219452846825,0.016887673136458115,0.0006616571535835725,0.0013571094494063685,0.013032599237252085,0.00180378603792819,1.6069181445366176e-05,0.003978494631468488,1.6727032993824054e-05,0.00023208273127539591,0.001257560200778829
01352.dpt,8.123886463223542,31.675493485193392,19.237492230878427,11.755644120144149,6.781931115481607,27.11157353197988,3.2077620784848806,14.19927971455566,143.45145214854318,1.4020298261097774,4.63670426439828,1.407569639615887,0.4849507534537254,3.245738553500813,4.20339490413121,2.3104865029179464,1.684434705020708,0.8971837327103278,0.053813526773995646,0.15432337896106962,1.881930530594142,0.1000567096440308,0.1595447843374478,0.24238725661564509,0.04427574366050213,0.37573525476370406,0.052545770254146196,0.014499482790608531,0.006721095009040279,0.007357866906170796,0.08167597892683298,0.0010905468780607608,0.08477246088801016,0.009194128915178457,0.003672776086856344,8.057090017721258e-05,0.009092877682284617,0.025973957223937916,0.003238904109092333,6.735630129439674e-05,0.0032675003240175693,0.003172583352984981,0.0005548080324834226,0.0026257046681783525,0.0008579128317874885,0.00021513593614819193,0.0017583016036579746
01353.dpt,8.756353417462622,37.24900122348803,20.97053044492327,12.500724153744983,6.209377722944971,23.843139703445694,4.06830098437978,8.446422482549218,140.12323453043015,1.2348010159369167,2.2364887750992892,1.2639467462449372,0.4044915559696103,3.4873366973822213,2.766953917652468,1.2999471139248968,0.9591759455376769,0.587529122355861,0.04256915840396536,0.09866185907539049,1.1168386020561696,0.08649248110077867,0.11849002406320142,0.20685022551955068,0.0384340342106676,0.3279463239550664,0.03684070993596966,0.013193811283721435,0.0005609311181266063,0.008498253097469322,0.0627064568998098,0.0008329515482632388,0.06415220820272627,0.008141140665152147,0.004802802207314549,4.79024637961567e-05,0.006203275556999066,0.023354208382382335,0.0016153348794030187,3.758575187751134e-06,0.0020740285057326835,0.0012334034769694302,0.0003685225168813533,0.0012846475049395067,0.0004671769345483412,7.050682678644282e-05,0.0004107778675276341
01355.dpt,8.9908125913419,57.18846368018102,27.439988740215814,16.95212065426173,2.50656488699391,22.801246811539155,1.3802993558375924,2.0626194236963746,71.11199160292408,0.3493623572919067,2.9652838223146505,0.26458111890932656,0.21674492209510765,5.700995131850427,6.348656496043773,2.395491415810497,0.37558586873288735,0.17679643388971955,0.10238262366289375,0.07914193442537665,0.2377088145901487,0.003648993237753806,0.1484387254528271,0.23717554941529495,0.018189926195634087,0.10268681497193133,0.004421955679437595,0.02657827157066961,0.00831578597783289,0.0014549539012438384,0.031121488308222034,0.0011414511306052644,0.02224738212257893,0.011284132090608523,0.009266042641741579,1.7449473429631546e-05,0.0004766293961002699,0.005225616580100456,0.00026491547680740357,0.0015738330658736643,0.00022802107499630964,0.001983305097062016,8.737250297186083e-05,0.0014388858653457959,0.00014350957771969153,0.0009210350041729543,1.5561255919394057e-06
01356.dpt,10.06723177613243,67.35481613651969,37.600384140984,21.03342731637866,2.9978118835435454,21.867460030767386,1.501927022686878,1.3006557857391554,59.732237974684395,0.24090519202518446,2.51355292677442,0.34785799389375927,0.17337117687182968,5.211544688333781,6.524371811343646,2.4033166181544816,0.439122524887824,0.2054006876100546,0.11406253589613502,0.07408164664649908,0.2376717693847894,0.0061593984872191365,0.1285428137681207,0.21360017140674747,0.018277199143694856,0.1020155843118905,0.0030900415132535386,0.027880209635242403,0.012036927265163144,0.0011439585333630209,0.03520986251955549,0.00015431575021163102,0.015627325269120806,0.009563930145897959,0.009075675542691397,8.9321345440041e-06,0.0005222137972502594,0.0046919072297328945,0.0003345979830031709,0.0012451932140681299,0.0001518903071898725,0.001512144719404307,6.63834399901031e-05,0.0010612866269824606,0.0001663478503268756,0.001254115014224566,1.2609116661121966e-05
01357.dpt,5.998664832904156,22.970493317863102,58.953016370486786,5.488811564772668,3.2708905962542802,34.664078716631344,1.5559338235043834,4.074506488900989,39.604449575766104,2.0089444581223717,8.059428427402413,5.423582563714046,0.3974351073712499,1.2295162721592336,6.3028146775177465,2.9309194107397456,0.5828577202942304,0.5025294044774258,0.08541422073682148,0.04997721345629447,0.387906173537066,0.032899634997610394,0.054059948746705166,0.17808449785796554,0.012127581977637414,0.055276655342617054,0.0020418507765179728,0.03390502585049282,0.02809559795585892,9.492635113861336e-05,0.027937275132518202,7.693916686868363e-06,0.013859009808494416,0.006841239112178599,0.006642193931607254,5.010836021002163e-06,4.477646633027632e-06,0.001682397134642688,4.662668596300268e-05,0.0014289433287935083,2.8360054387222e-05,0.0009146820513775689,5.8045515705984485e-05,0.0012245648263345954,0.0006447488765006781,0.000718485654076062,3.529659238665772e-06
01358.dpt,9.734927769942743,78.19054864365317,38.5668039668591,23.166893011500704,2.2258408787093504,39.54424788968324,2.132354167709669,0.7416649232808052,49.1727487409281,0.15049109496638247,0.9549905203803537,0.1789822586081391,0.006129062637961535,4.690407763963858,4.557168882948416,1.3293590221953864,0.17843832881930832,0.12947763234843368,0.11505855140881482,0.07158630968851243,0.18092571996907436,0.006201193347466383,0.081130136994082,0.20249798456334311,0.006243447708461303,0.06505499088574329,8.385452886705558e-05,0.019591104004417548,0.012165400150220385,0.0009210003646207277,0.036905564688942794,2.551992260735325e-05,0.005725222166930055,0.0030682567926245685,0.0058226005094186295,6.397076905972909e-07,5.452404043704284e-06,0.003989922293953563,2.6666690165377815e-05,0.0005922916020809632,0.0005164643724527851,0.0011758834790029926,4.23341784572262e-06,0.0005187670126554078,0.0007224426980544374,0.0005377490154322428,1.24508028909176e-06
