,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
01324.dpt,1.3712967231173867,4.403524781351244,0.020526804355354686,11.38268513986999,2.6474071435850384,0.14517376620982791,0.7432732907272197,20.611763646666855,91.54286557569698,13.133199142704507,0.07210797373551808,0.20028963280244955,1.89397899103462,4.039545036035583,4.03544539368559,23.79538035629497,7.121051398467248,0.010330242885612299,18.077884686107787,71.20616924060407,0.010382336257075905,9.20181327402355,30.52541673442433,8.968340005937678,19.285004312552797,100.2761091285912,3.4384594299059494,22.22709949710728,32.49808485461931,15.934698850570658,0.14441894075764855,19.829443572465465,6.417617878897736,22.390035081058997,2.6702363676815213,18.411491163681156,0.41402088860899644,3.0784186955429558,11.234329238061296,6.1890789721881365,1.946893184849494,0.9984379511225588,0.0037440088946545614,0.038992647473939816,0.001753455120566451,14.024909287567286,0.818033922094454
01326.dpt,37.98598565471464,109.71883824351603,38.755517473974635,180.6782522082293,6.427508534799148,144.23114297875563,5.06614690140302,46.448057557304445,1368.9654441977602,622.5468353123985,568.0765898079194,109.91842214266558,8.607719333329593,41.108246185128905,0.033330291887363125,19.88942252076487,1.4416860366097672,2.6374891104754803,6.469906752998736,39.05979408993114,8.848604978347636,111.11476556487136,99.69798254206428,60.35375077623845,13.49251149238509,0.5005248801279275,0.366275854064038,16.716101754933902,0.003051300784374914,0.000880669313610354,0.9741562509829392,9.608571219020021,3.812588327582108,0.9031031375239401,0.6941081482944403,0.2797417250557893,1.0611209129675396,0.07115371919686882,0.5251938243681953,0.6174178992760379,1.0366891345588392,0.31227035320572843,0.37661734390575985,1.1287001951925884,0.03253055242489113,0.4898823868437422,0.022358348239638417
01327.dpt,3.096949455556851e-05,15.495246290515967,0.06089861323768603,26.234890336032414,1.920394581055713,0.3242813705977706,3.764461447233505,16.042175904855903,94.4892884513333,62.09726662166835,0.3584468831207748,2.518511960154897,1.2377613575396993,0.006309077656982588,32.907325802065166,32.76579658441699,5.909037556504511,4.666068653247925e-05,11.896831045431334,10.94848091950395,0.004295477159195075,6.400518311871483,38.605855065493564,29.615509884932127,0.8827234388421651,2.0328346467455467,9.483798524747574,0.6978203906303482,0.025095511894240658,0.5713081499853204,0.19986959679962973,0.006285395586442282,0.10789304389821543,0.3884062506936108,7.0121674978720955e-06,0.07886475008892424,0.12527991891852802,0.00853679107949849,0.815937909442415,0.0003242962377014256,0.0003508107853099813,0.21752157226491287,0.02334449597099036,0.4571496454608791,0.3154660830041057,1.8073841421223977,0.4879958396973559
01328.dpt,0.01420189060767072,15.821938336885582,1.4639302414613404,2.34631266205122,4.485502822136287,0.004453897329002023,13.365799779608851,0.7144885446024235,124.59091341082637,8.880981960949462,0.13873434786103736,5.795124514000717,14.58426631330079,0.07359607066207338,11.78061746087737,12.296129239396242,6.479830369025936,24.595221109657334,0.0016401976439864806,0.017780062384371666,0.5081397122871231,1.8679495114360682,13.660015592405841,0.76149579041566,0.5367989921178047,0.4623296946471069,0.05727646748507001,2.5050471871196405,2.0461558973936267,0.013159192393475426,0.2741778025414283,0.014326230033435769,0.12425449194126155,0.6756026197898493,0.15247810605258819,1.056156156596184,0.00891241698594203,0.5290770315425931,0.01299711643214853,0.8358060336013365,0.0388769166898043,0.43013412513629007,0.0844231665749724,0.09479751559296294,0.008404874651437397,0.04296364118624401,0.05698042659780747
01329.dpt,10.789356699633286,19.478663584288018,22.360610963189252,11.988393591147426,0.5092390949476368,9.547689663094701,7.392426200946847,2.4416136096255583,534.9726121208122,128.3875884745676,43.30941717557776,1.7158792973521189,121.78894057443232,3.0080428921064084,2.817200790222082,46.886666783827295,0.039747843220898735,0.10085691312481355,29.69455204380137,7.35405451920539,14.434273260198463,33.93021118401744,40.43714027560201,14.61935949567496,12.239014565615753,0.6597458746774669,8.296753346219349,3.8099489969324782,3.5194599296146634,0.022229974702285795,0.010864060678118981,2.390946063579209,9.573250804501544,0.039168650715764065,0.905279390278878,2.544707114788547,0.005224353706476124,0.6023485623105578,0.27972167602033376,0.6028467080306656,0.9853425978997482,0.7974775905673953,0.35365254517998146,0.08042635259675901,0.003353286386447105,0.7006023784074055,0.08133254421517774
01330.dpt,10.276057102617658,22.230401748103166,10.207288572234079,11.328272856313895,0.11161065579310749,16.318816377318644,4.096307847514946,0.08180926589287979,531.6552177299562,177.25527447283255,56.03794299624483,6.810072509199858,100.2097721496672,4.536748024481176,3.337441720526416,19.052751219882044,0.06995651307130255,0.2874885514277291,30.996305355008534,2.0925869909343917,8.77807948926894,24.97008071288453,26.48191834098908,3.3794412362624846,9.796926979342368,0.1519515690538417,4.246674445148548,3.67269375519921,1.6337289973082558,0.06003895424250166,0.01465533454072857,2.070725964179829,4.206969857106223,0.4469004497682165,0.007843853700063361,1.157899228941933,0.07051657151595371,0.00663626763671412,0.2304657258351236,0.38267701259892506,0.9759895888683934,0.2603884857272115,0.17938013292527197,0.008529628527968385,0.009626938633627631,0.09857324243439175,0.028050822130442455
01331.dpt,0.026770048806030636,7.463962138240587,1.3000572393285008,1.0719210250959075,0.6748573675993356,0.3238008999419852,12.716280396329044,5.538890777471736,110.19884798516749,21.41322871569391,0.0477900632532582,0.10819302710369631,2.925740717173217,6.179709155209957,3.5401100205433225,0.6575839516856582,0.5497522788793335,3.5195981748902954,3.9057875510939284,0.4536007013873997,4.148813914043489,16.539700771279218,20.692782761843226,4.103511701122401,0.9496689041223859,0.07632284741343044,1.0533940350401414,0.8353540707149714,0.3642774230657023,0.08618435699812439,0.6049533337662619,0.3583010495590286,1.594114833811211,0.6101885542847133,0.5307856201213971,0.18004475316302918,0.05934853931856646,0.00022653690556330224,0.09824332014495228,0.6016531323988746,0.41186271247770945,0.4141390168994223,0.00674564553194152,0.07344279536930602,0.0224146187903434,0.12485552482856789,0.008522373260896384
01332.dpt,7.873970604045726,37.76220513076885,3.1583278130862866,16.96870140593204,3.235019783502125,17.749686418096235,7.3148305482588345,21.52969677387319,326.053680494341,141.03396290336283,16.692098824237938,10.263385126288439,38.84471971851807,7.085740105978181,5.363063763953371,13.430248031817946,3.107489036584023,2.9854984777193896,9.133176824041524,0.06941770791168085,8.638197737355867,11.855835364433213,18.999347473913822,4.245381452609446,5.249819640593424,0.28672665874536013,1.1970236325369703,0.29378644003409804,0.09931176692397561,0.05839156539928293,0.017425202815272465,0.736348659747492,0.8261102873945406,0.7663659910831585,0.32929623393783086,0.010643163942493959,0.013204706644741881,0.04147068952029932,0.2084437626643107,0.2471130520122776,0.4722230340860082,0.1552515911988601,0.00020054167440682256,0.09080628198825447,0.003901571463537207,0.04508477336029046,0.0043225394368623365
01333.dpt,0.43117377649393085,27.57140303882353,4.326115862169692,11.794451037471712,2.4398147717174,0.0019486667559024183,11.037176218037004,18.901025105577915,282.24907027303794,38.49985075061157,2.7885708502523676,9.138217271927898e-06,43.95610577808561,9.4408353172242,46.664410289631086,53.15609343788315,1.0613425562667729,16.734487634368485,11.488898618654998,7.076732567182077,3.3932945121624325,0.03282042064616586,7.203490668431894,2.173887490961391,5.587709227981158,0.5290352366501289,2.59549742129925,0.1694938737509931,0.2639982740629672,0.021194627246492532,0.4518555779641947,1.2084820264395637,0.004947671221141357,0.02153392405638459,0.9513867372151854,0.04640077334575335,0.31642971902673095,0.3846495010738161,0.07956867795360792,0.34922367254346914,0.2158406854878725,0.06340302701103778,0.03506764163826052,0.006555582501448921,0.0010044052294158443,0.0012477866050450742,0.13205074301857198
01335.dpt,2.1883374360907557,27.908092187082577,5.194132682116266,7.012662724216246,5.503615317496997,1.5190691625801145,5.625704369833885,2.985644266026209,230.85661206567488,5.642705820449766,1.8428275506649079,7.435711320592457,2.405302909374701,0.3448616661864111,4.921965645366874,3.3477335428770667,8.603696664021498,18.611899836022282,6.464418797827676,0.4389855908825399,2.1404947201527005,0.713643098558401,6.099625507305153,0.2486745894691283,0.06259026900054333,1.7178031258288868,1.0673832111333785,0.16487397929731476,0.11359345363019405,0.0015035507531206383,0.0009415283849421481,0.03334323954591393,0.6024868188629645,0.23793843402160256,0.013627361055330257,0.09346499588270109,0.1564537022093693,0.4173113075894232,0.010985277170260632,0.032626181253555334,0.10116247715426997,0.04351643454545134,0.010898388535730356,0.0011875728615743956,0.0009030205869764073,0.0005216456779777696,0.00035322849349493266
01336.dpt,0.1884030556333372,33.12977841906639,5.024467188607188,9.359127469251714,5.451755424743014,4.531929324052311,1.4262900289410458,15.615220359060263,159.8187632588579,0.009032583334601095,8.830527616822584,5.52231330886223,4.041459789296278,11.384131096909996,69.52826696152933,62.63740256349352,0.5945690340294929,9.281724536447529,35.431559616803945,10.932241602918197,0.6416461136331931,0.00016511473021113996,2.649816476902374,5.073883532731113,4.529064650370251,3.443965659109318,0.5179185409622468,2.0078505699336975,0.0344874644590864,0.13504726766320183,0.021940377808549794,0.009830061072865312,0.018706830805575923,0.05126471862604443,0.02289668985464351,0.4751984471792754,0.2263292948127975,0.6042061285349327,0.05348625183905641,0.528922831776384,0.2895238484642411,0.04555144696247937,0.033756114718236654,0.05180491132664877,0.002673347465320832,0.0020069167243237044,0.12551463331209717
01337.dpt,0.34591132675135233,30.79334751293634,1.0924060580909716,10.336530910452014,2.871798624639123,2.7481136941351467,2.7924153188935192,24.23723480148224,291.0430658682828,15.137634124989232,0.032082031538059996,3.59793321712612,10.732197686923678,0.22265142133246457,22.320949027884232,21.470632354029206,4.451570043820252,21.125983857698504,16.45893507642909,7.444810438545583,8.659026465497963,0.011503915555678647,4.277995327781335,2.8388538476359146,1.7873080879268988,2.357986935120279,0.9693411719044707,0.41107804416218535,0.03564470487898364,0.028498548346219565,0.02127558772641707,0.09819157408574289,1.0832079476237706,0.22310830657063835,0.029814627107479633,0.06099150035080514,0.2957324516672912,0.7474479824563383,0.005885215673172672,0.02748804384406584,0.050178626216645525,0.007185052602972036,0.03101547119933725,0.005663194581061381,2.372518947531545e-05,0.0015170454466524928,4.19880181429454e-06
01338.dpt,0.028241137609097987,15.352756413903402,13.696066757054394,3.1636401163081143,3.2059721876205955,10.46702676528357,0.4315969639298126,8.526374601240345,101.21165232748939,0.42693620284365874,19.706178393542043,13.609276266604617,1.058633807699917,0.6807861724093631,14.514905836100889,10.434568052145424,6.121234323639667,22.603512258802777,12.865158922202005,0.9997259306812889,5.947463334262026,0.6435151700296309,2.117985995046233,3.212554185759367,0.41099625413841,4.215307107440979,1.1549915655664575,0.43060634447075047,0.007837106548438815,0.0007688660340633362,0.1359633921283784,0.05687738363812775,0.4562211514456393,0.11771921176336796,0.02714340776032957,0.20222102800795078,0.10245260560368438,0.4192166617506049,0.005741587921014123,0.04920686729401113,0.1228011412669722,0.0013490892626335865,0.000294462024325413,0.011426763090476546,0.013370505765602697,5.5572134867309685e-05,4.779342852146186e-05
01339.dpt,0.0840534556768705,21.55201706136601,7.19178807054292,5.687019709203799,2.3076714762478847,10.433383680294506,2.3179362152921463,4.870570582630752,154.63127284664574,1.704315718455028,14.633345030135395,9.398041770810654,0.07288086500717408,4.587547831684722,39.172737838641545,26.966079839483008,4.157621550180028,14.761108243836707,12.358991528111934,3.1651858847689027,1.896248829509472,0.02581676749563452,3.3701276737664396,1.2980799363749,1.0623022361016503,1.1667704608864986,0.40022896046561324,0.6045371251928605,0.012644581556915634,0.1009885645413561,0.0026110879259819606,0.001840462200929803,0.1261140777196959,0.0004801789091540022,0.007128510868617331,0.3423087536399844,0.015784255500821402,0.15679971922249947,0.0001325183547687837,0.192422254514061,0.01917093906140209,0.01460188334892186,0.014826060585126529,2.5946836720535812e-05,0.00015884615940118884,0.008727807351512962,0.03333002902799068
01340.dpt,0.14038754750989496,15.718794795688137,18.565494029014523,3.5168522147288503,8.111172985988917,18.465644695941755,0.0006140084966963976,3.638169191323124,85.50757336814829,9.811093294080617,23.831905150338354,30.59228777764813,1.8026642953281309,0.509809255879517,8.15986954022728,6.892341557508806,2.118035126074474,13.010343603139326,9.034414186861772,0.010208261960137256,0.40900762448064887,0.9474397784968994,0.7209131171030079,4.100303336889061,0.017160350823333326,3.660538126123838,0.5240864219797712,0.9358309787326708,0.008234641144107215,0.013099889346325598,0.1542703989642565,0.11360784773818511,0.060434162208639994,0.027846833244159243,0.1600436577890777,0.2901402919437118,0.003338998148284827,0.0713466139734889,0.008235316190572991,0.10667941766804287,0.07541898530373926,8.64263972750711e-05,0.00711984959303626,0.004430373983667771,0.04520442270521924,0.004827734287316004,0.005092467601330195
01341.dpt,0.07006958596732975,16.847254030636737,17.337975134698702,3.9248611013520334,5.932651818573288,17.78421176025524,0.20889274729462504,0.8270516477146463,80.88208606804977,1.9021471842557789,15.71186280902148,29.83900368669736,10.061563876582028,0.15399457806362205,4.3849675390184375,0.44966467487273576,3.221999257615737,15.21526240335807,4.318432313799727,0.3004929049101608,0.0042047204706250636,0.2832708769493207,0.8286626059571047,2.358932609343644,0.0756528528262331,1.0968876289532092,0.48689275830085754,0.5372844848378,0.0004973405869644487,0.0102303217702758,0.09677298053994629,0.05892835823877526,0.05769564711129643,0.06036736302357167,0.05244703930530534,0.23798311796528068,0.0080217684070191,0.00189253278057401,0.01776046917585,0.05715326341994637,0.055473645590479174,0.0016228374794955188,0.000329157566539995,0.004337690856488159,0.06163385267864473,3.927123464968206e-05,0.001543756326157261
