,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
01346.dpt,1308.274180560731,-1288.5813446765835,-850.6164624920425,-78.95143672068637,191.31189994881595,371.25747238071,46.86449418758215,31.62031223314661,94.82754835518988,-24.66452865027669,-23.510093992172326,25.34502180986892,13.617486234320102,0.39300326023286664,-5.723649665870136,4.488154007921499,1.7158404875833553,-3.158277025112454,-0.3042029366925701,-0.019391455947518267,-3.232896290878444,1.2939687018464971,0.5124901503777555,-2.3296184135510867,-0.7637609039686396,0.33070971191532084,0.8613837940239122,-0.4978925863837195,-0.24226296312718637,0.172631963390481,-0.4339243737568998,-0.5120948815219625,-0.5974405536930416,0.3649513665082724,0.1784332528012337,0.036561280526703675,-0.1033773482148004,-0.02203629824311109,0.043819271789345235,-0.09715143334839049,0.23766239203235615,0.04077812657302296,0.09704111286863841,0.04570023305417416,-0.1870562383200924,-0.06742762261199924,-0.025879002180910847
01347.dpt,5036.540279406846,-1304.6578829850969,-666.4495061112482,-98.27404405155737,191.52395965544235,460.77027962424165,-28.13919956024667,22.06944351700382,144.0384674418646,-7.333771378376689,-14.209583248082023,17.601732940774973,1.9874385628585427,1.2912865965559759,-5.152254443259701,3.256669304832045,1.209530181923617,-2.4395552345217237,0.07743273274173813,-0.1927925105503971,-1.858612349492691,0.8087246230611698,0.42297712975876056,-1.6168401488614874,-0.37823964722834735,0.31996273217351523,0.44957389847874396,-0.4102348398850289,-0.09171483140800635,0.14340603142682604,-0.2743737888026695,-0.29859212581637845,-0.4320594801972554,0.25887296580726527,0.1039956374532325,0.027873453390173882,-0.08331394615782002,-0.008697709605507486,0.038276798268696566,-0.0717060915704649,0.16094398535866133,0.05756106484303152,0.060782626806873574,0.042419121848016876,-0.12052648156995036,-0.042953302527723114,-0.012955393917691741
01348.dpt,5001.204367058008,-1067.7098767695009,-952.0677264827735,-84.63856449902926,80.14666051677567,304.9302453765086,-43.36762269638261,-11.841843297046855,54.95275955322091,6.207849251318387,-21.767894713075773,16.978623959886637,-1.0492131150420743,10.294172584241807,-13.75085190933464,6.53039058618278,2.099696653246914,-2.4987168318967474,0.5828080798694306,0.48608237171051394,-0.9802277791353953,0.813373310934104,0.3797596348672731,-1.8663113279291448,-0.24348831731455228,0.04782820761662399,0.5910631424323873,-0.6495275289005822,-0.413781930765664,0.14257244059492497,-0.24379692689080135,-0.1598625803385456,-0.21035127408015605,0.3598354825415598,0.24179301745271714,-0.14612784055793812,0.19894443123674446,0.0955780637456685,-0.0477882340705013,-0.1891172299161104,-0.10648806448156292,0.18719886792273743,0.17233114525374793,0.04454151854317656,-0.1553923176447567,-0.09512722693857678,-0.14969069342224942
01349.dpt,1678.929671755123,-1135.211366962213,-822.0649152030654,-66.70732017746369,114.74729717287256,407.663575578594,-18.93849136478463,30.84873210127627,127.61125330978452,-8.356328675922681,-21.687767582402575,10.172655266420575,5.971507920651976,2.656213355955453,-5.239211093655814,4.82937082169116,2.407691666594574,-2.6661809474624514,-0.13544661887790446,-0.37497209681385857,-3.352471785805879,0.878003636635847,0.688600733668153,-1.2375052878791537,-0.6291380817600916,0.7274695376197187,0.574855057914172,-0.20581490397556992,-0.17911405316746612,0.10837394626307172,-0.3588486498326577,-0.3473202333158902,-0.5120370924991192,0.26362711264352984,0.12707735022731126,0.03562193087315366,-0.11600218630873718,-0.1356726650244314,0.01764872383851826,-0.07123042571651113,0.17811043567200383,0.03649508257759083,-0.0032413061750841883,0.08770486912162553,-0.03984411093239577,-0.039719820520094214,0.02984570033648465
01350.dpt,-415.0428397684833,-1046.8703983040648,-739.3082590750524,-76.70142243129129,42.93536115429269,377.759538626388,-48.46971627556986,8.875176505999736,91.5606813176487,16.992731282581833,-37.38849532467323,6.953765249229622,-3.4151499164512833,9.342489438280861,-13.478403926841468,8.407885345828069,3.6765408719479966,-2.4273846841534756,0.4757770019254132,-0.5194332667734933,-2.1895017174705544,0.5672975718966244,0.8449249609635813,-1.0387597771554344,-0.25930713959717455,0.5684884279674688,0.4152308275199354,-0.25482907243133285,-0.4667428421548091,0.036162113101789996,-0.19579898605407872,-0.048906132692576786,-0.3909105945304116,0.2129520095313202,0.2597333894798328,-0.19369470178379428,0.09082000379480985,-0.06041527089376821,0.0008147941060440225,-0.19582103048684202,-0.11580567448370929,0.17875373235236894,0.08273548294201254,0.07623899767358709,-0.008754750088218207,-0.041472863468376774,-0.12805072504359782
01351.dpt,4990.691459127354,-1466.845170120729,-728.8403900480273,-91.13708500596202,143.23942585156257,337.75464619815665,-59.97314051798215,30.10789918262465,157.9084637200979,-4.035018849333011,-13.453813466859456,1.3566117001010072,1.6804841007996625,5.8724115998402135,-6.425866798473153,4.546648615991141,2.9792125106034066,-2.2709811939497158,-0.1328072657552477,-0.48065075941555746,-3.0078987313816086,0.8018241523985582,0.7148845213249495,-0.9027171933164614,-0.47523924615305824,0.9519219634604791,0.46592504679450863,-0.17198048149638567,-0.06729038936927027,0.14702708960442254,-0.30633158554467976,-0.21870882831950364,-0.5239337237939156,0.21182314522703066,0.10887963086117147,0.01167738887252779,-0.1116070673355279,-0.185122637968427,0.035845640309923925,-0.052132637748726535,0.16215122828612957,0.06011346528173533,-0.0036324926415804287,0.08937434293559764,-0.003717792907449679,-0.021468694164074684,0.04993555133001733
01352.dpt,3335.7777752141437,-1542.6690262052618,-677.1011941552397,-123.0030639493755,176.0182134378048,381.0147567549349,-23.887723971275147,40.61055892995203,153.8652732058883,0.8356923562176735,-16.242776349835818,-3.824934645911267,-0.2305151933583311,6.12353691240396,-6.6057030338393075,3.80324044472952,2.7778185582279287,-1.783301469695137,0.1426073751010736,-0.5975135187505441,-2.6105783673046363,0.46685427316029093,0.5926814553402334,-0.7897346247026721,-0.2990507410742665,0.9686665995702002,0.332700442671865,-0.1619845488964317,-0.11218148835108771,0.12174910383514576,-0.41425690894985306,-0.014863011909454698,-0.42062868672103104,0.13617784370707559,0.08584338019543501,0.008045858850055003,-0.13531881551572877,-0.22972264621707397,0.08052225102385721,-0.011377760900058669,0.08093733735519294,0.07978106761942026,-0.03322783686702762,0.07256096469222867,-0.041243354129236375,-0.0207051916660858,0.059295394649787225
01353.dpt,5203.67385550923,-1573.9260212978352,-664.8671726052881,-99.87583689642679,153.8494463801014,336.59360846872744,-40.00848390303264,31.038315041886943,149.14503170027356,-1.5674703615265522,-7.657186514919139,-3.0753782097317948,0.5946976060598835,6.068546440446447,-4.624232420356455,2.535038339723739,1.9475853569797845,-1.3871775040820826,0.1665314953252364,-0.46544317493378523,-1.9446445593975714,0.43246152813757854,0.5095359215226746,-0.7145082251441851,-0.2786843249507557,0.8905449524382753,0.2764870256714583,-0.15635093107021314,-0.012492161798130398,0.1308881659506778,-0.36158728717290545,-0.005126563391873173,-0.36447756780008944,0.12808457972363063,0.09818390554095464,0.005413888668186349,-0.11167252098271532,-0.21759913361802394,0.05668641946563265,-0.0019239791507887115,0.06443132671023154,0.0496583368458338,-0.027069119782350076,0.05071784521080797,-0.030354169226309353,-0.011811805360051554,0.028534906792114473
01355.dpt,1823.7267632317512,-404.20318708433933,-213.20781818682624,-50.3784129940347,11.538493133999102,82.1927036258029,-1.0759578457220862,-4.15620570638466,27.784972883842354,0.8489326921626906,-3.9874966241335743,0.6596466316600056,-0.7126490912467934,4.144462039013076,-4.293255757357508,2.405977417523464,0.9034555043681537,-0.6259071605230315,0.45886364765097853,-0.4069353986886439,-0.7073634348017712,0.08479848288285165,0.5544997500623396,-0.7007178225732245,-0.19131592191467794,0.4556182095674189,0.09421494755733811,-0.23115422698898977,-0.12924446381623567,0.053979873688894,-0.24992135702482365,-0.04778418940874502,-0.2111736287618283,0.1503404980528816,0.13618879733169176,-0.005881255890942598,0.030881441734433808,-0.10228008813661632,-0.02301917300933177,-0.05611651995139292,-0.021357433333811328,0.06299148010316415,0.013219540214220933,0.05365196932735488,-0.01694163632687439,-0.042927319340551974,-0.0017474104283354114
01356.dpt,1650.5004411967138,-417.3499442975342,-234.65833844381106,-58.036862307670866,18.42010150865539,70.70851340440151,-3.451178996010336,-2.853494601808884,23.91567747428373,0.6689516064818481,-3.61020456007584,0.9732584676701677,-0.6430398609906097,3.80761986708717,-3.862344857518111,2.3573224685689205,0.9646865141412861,-0.6643582741537618,0.48206195498147525,-0.39248450441866783,-0.7014660287776657,0.11120328539489605,0.5151569840682313,-0.6598772237866757,-0.1917533301496479,0.4533145845256887,0.07872854226491328,-0.2364599702627851,-0.15537669829941644,0.047857927287100185,-0.2657721502753505,-0.01738186958183094,-0.17694107527009828,0.13839244973292736,0.13477597988600218,-0.004209979168111807,0.0323241208360698,-0.09690413538376995,-0.025872854422895636,-0.049912859170773434,-0.01743046977319146,0.05499993412583778,0.011522797264687142,0.04607578723078247,-0.018240894473870096,-0.050087920958371834,0.005018610564896537
01357.dpt,273.7600800857668,-286.98276987026975,-326.3734916506731,-28.994130973742962,22.588658689129907,102.86621985537401,2.2956010661498385,6.122724260131434,20.054841617035315,2.9378890008774383,-6.282177360076778,4.716748543541946,-1.078222074672756,1.8173690521012615,-3.873476901722425,2.5745011742410244,1.1301042491734157,-1.028460537556548,0.41821200582858825,-0.3222844222889846,-0.9014659805575697,0.25875103504319913,0.33008628952961927,-0.6012603304866424,-0.1562092061299868,0.3343407588760956,0.06395166092294698,-0.26087465770954216,-0.23743293662842954,0.013733039470761538,-0.23672417739735316,0.003077572535116802,-0.16663213633294735,0.11705418447337966,0.11529091332836806,0.0031352332631104005,-0.002966723283967744,-0.05803273471289393,-0.009647822067331623,-0.05346528791554343,-0.007525318971047073,0.042777985215877286,0.010774820276603144,0.04949295362018076,-0.03591741472903129,-0.03791056364580441,0.0026468951574730977
